10
#n ret_pricer	reprints	num_reprints	gifts	distrib_novelty	tot_points_sale	tot_points_sale_1st_year	weeks_sale	print_run	 total_sales
    8.61	0	0	4	228	84	82	108	409	84
    8.61	0	0	4	226	83	81	108	393	100
    8.61	0	0	4	316	101	96	121	440	106
    8.61	0	0	4	314	99	94	132	440	114
    8.61	0	0	4	301	95	85	156	362	152
    8.61	0	0	4	294	91	84	145	362	205
    8.61	1	6	6	962	217	211	110	1593	255
    8.61	1	14	6	1018	273	261	134	1574	306
    8.61	1	21	6	1021	277	261	135	1572	437
    8.61	1	10	16	1260	224	217	112	1595	480
    8.61	1	8	7	891	196	179	160	1566	495
    8.61	1	1	6	895	197	180	158	1559	723
    9.13	1	5	5	204	75	69	77	394	99
    9.13	1	5	5	202	74	68	78	383	101
    8.61	1	16	4	347	126	108	161	356	184
    8.61	1	16	4	343	125	108	161	353	248
    8.61	1	8	4	342	124	99	177	365	250
    8.61	1	7	4	347	125	98	177	356	290
    8.61	0	0	5	833	192	188	57	1051	428
    8.61	0	0	5	838	193	191	57	810	456
    8.61	0	0	5	831	192	188	57	816	562
   28.70	0	0	0	91	56	43	108	198	54
    9.57	1	23	5	377	177	140	92	721	361
    9.57	1	64	5	420	178	167	65	731	421
    9.57	1	64	5	421	179	170	65	742	429
    9.57	2	315	0	392	171	132	92	809	448
    9.57	2	665	4	432	195	154	116	1429	483
    9.57	1	25	5	409	179	139	92	723	486
    9.57	3	679	5	407	182	142	92	1377	487
    9.57	1	26	4	731	213	173	118	740	655
    9.57	2	625	4	435	197	155	116	1389	671
    9.57	2	555	4	609	237	177	144	1030	678
    9.57	3	880	5	738	211	173	118	1593	740
    9.57	5	1214	4	628	245	182	144	1689	872
    9.57	4	1184	4	620	242	178	144	1659	1042
    9.57	5	1276	4	613	241	181	144	1751	1145
   16.35	1	28	7	1574	331	329	56	2434	512
   16.35	5	2532	11	3244	505	484	116	6452	1168
    9.13	1	17	7	774	200	194	79	1590	214
    9.13	1	11	7	754	194	187	79	1571	237
    9.13	2	25	6	954	247	229	112	1619	343
    9.13	2	20	6	984	254	234	112	1618	562
    9.13	1	5	4	274	89	79	111	410	164
    9.13	1	10	4	280	92	84	111	415	212
   19.13	2	37	7	846	186	177	85	1879	383
    9.57	1	35	8	3840	485	477	61	6951	1525
    9.57	2	54	8	3836	484	478	61	6958	1792
    9.57	2	57	9	7850	617	593	87	11994	3476
    9.57	2	77	9	7160	621	598	87	12009	5547
   16.35	2	63	9	1788	294	290	83	3495	319
   45.19	0	0	8	353	111	107	58	494	176
   14.42	3	132	8	1232	379	376	61	1602	959
   14.42	4	137	7	1259	394	386	61	1593	1316
   16.35	3	140	12	2181	479	469	61	3559	2250
   14.38	2	35	8	2704	463	460	57	4457	1817
    8.61	1	4	7	2669	490	476	57	4974	1151
    8.61	1	8	7	2338	489	477	57	3478	1299
    8.61	1	15	8	2389	496	486	57	3485	1786
   19.13	0	0	7	296	142	141	55	295	141
   19.13	0	0	7	290	133	132	55	295	172
   19.13	0	0	7	288	140	139	55	295	183
   19.13	0	0	7	296	134	133	55	295	224
   13.46	5	42	0	59	17	9	194	141	0
   17.31	10	72	0	89	48	36	198	172	0
   18.27	6	41	0	68	30	16	201	141	1
   19.23	6	156	0	164	12	10	161	256	1
   23.08	6	47	0	51	9	9	86	147	2
   18.27	5	57	0	51	16	9	202	157	4
   23.08	5	44	0	53	11	8	194	144	4
   14.42	8	54	0	56	10	8	194	154	4
   18.27	6	56	0	56	21	11	188	156	6
   21.15	5	45	0	61	21	11	161	145	6
   23.08	2	34	0	49	14	10	169	120	7
   22.11	8	50	0	53	19	12	195	150	8
   22.11	6	58	0	62	25	17	202	158	8
   18.27	7	214	0	229	29	21	202	314	10
   18.27	6	44	0	55	16	11	194	144	11
   18.27	7	54	0	70	27	18	194	151	12
   11.06	7	81	0	47	23	14	196	181	13
   21.15	6	59	0	56	22	15	200	159	14
   18.27	6	59	0	60	32	21	200	159	15
   15.38	7	52	0	61	23	14	194	152	19
   16.35	6	85	0	71	23	18	202	185	19
   13.46	7	157	0	159	23	17	194	257	21
   16.35	7	47	0	52	30	18	203	147	26
   18.27	4	41	0	69	37	15	203	50	38
   16.35	4	23	0	67	21	11	202	123	51
   23.08	6	68	0	58	23	11	202	168	53
   24.04	3	65	0	57	25	13	192	165	57
   20.19	6	52	0	72	26	18	198	151	58
   18.27	6	64	0	76	31	22	183	164	101
   21.15	2	11	6	301	81	74	201	711	109
   16.35	7	61	0	98	53	34	203	161	122
   52.88	13	155	0	204	67	37	203	255	124
   25.00	13	277	0	73	31	19	198	377	134
   16.35	8	118	0	98	40	24	198	218	150
   20.19	11	95	0	81	56	33	203	195	161
   14.33	8	100	0	78	40	28	200	200	168
   24.04	10	308	1	100	58	31	202	318	240
   16.35	13	205	0	100	49	31	202	305	255
   20.19	7	348	0	150	54	49	190	448	285
   14.42	0	0	6	218	40	37	110	825	37
   17.21	3	19	6	695	70	62	202	2044	41
   20.19	0	0	6	684	74	66	176	2025	42
   10.58	1	25	6	217	66	64	112	625	45
   12.40	0	0	6	311	58	58	100	825	55
   16.83	1	10	6	738	114	111	194	2010	83
   15.87	0	0	6	652	42	39	144	2025	102
   16.83	1	2025	12	700	78	68	152	4050	117
   16.83	5	478	7	693	81	74	199	1697	127
   11.54	5	50	0	44	11	2	157	150	0
   12.26	0	0	6	228	37	36	100	625	16
   13.94	0	0	7	144	45	45	79	325	34
   12.02	2	1403	6	571	42	37	157	1886	48
   10.34	0	0	7	168	36	35	90	425	58
   11.06	0	0	7	258	75	73	91	425	62
   13.37	0	0	6	680	52	48	133	2125	64
   15.87	0	0	7	275	63	61	83	625	75
   18.22	1	13	6	682	64	62	189	2013	78
   15.29	1	99	6	779	97	93	157	2124	90
   15.87	2	17	6	664	60	53	198	2042	95
   12.45	0	0	7	177	55	55	61	225	106
   15.63	2	352	6	581	71	67	196	2039	109
   16.83	0	0	6	276	76	72	101	625	119
   16.30	3	2015	6	682	65	63	190	2017	119
   17.26	0	0	7	708	57	55	133	2024	135
   16.30	0	0	6	691	80	77	152	2020	146
   17.21	0	0	6	762	158	146	108	1325	165
   14.33	1	2	6	648	52	51	154	2027	206
   15.29	2	16	6	763	98	87	197	2016	249
   15.87	2	7	6	692	64	59	197	2032	265
   14.33	0	0	6	742	69	64	158	2025	272
   17.26	3	44	6	915	158	147	197	2044	407
   15.38	0	0	6	1753	232	228	112	2827	837
   23.94	3	420	10	1106	230	208	140	2268	1190
   21.06	2	1843	7	1259	355	354	48	3868	2198
   17.21	2	16	6	346	71	66	194	941	37
   19.13	0	0	6	487	75	70	107	1325	85
   19.13	0	0	6	713	90	79	165	2025	113
   20.19	0	0	5	210	87	87	178	342	207
   19.13	2	12	6	716	104	95	194	2012	229
   19.13	0	0	7	605	60	55	133	1525	245
   20.19	1	25	6	327	109	99	136	350	262
   14.33	0	0	7	1085	184	171	134	2025	613
   24.04	0	0	0	8	5	4	126	5	4
   21.15	2	20	6	665	97	92	186	1820	138
   15.29	0	0	6	503	95	84	170	1225	100
    8.41	3	38	6	341	50	48	157	863	95
   24.04	1	1	0	6	2	1	89	8	1
   21.06	0	0	6	1019	211	190	108	1625	945
   14.37	1	988	7	760	209	206	100	2013	250
   12.98	1	10	6	363	41	39	149	1035	41
   13.41	0	0	6	318	41	38	146	1022	48
   13.37	2	14	6	371	61	59	200	1039	57
    8.65	0	0	7	223	69	65	96	425	117
   12.02	0	0	6	357	77	68	109	825	122
   19.13	2	944	7	659	161	161	55	1669	175
   17.79	0	0	6	402	40	35	147	1025	263
   12.98	5	165	6	279	59	57	105	790	435
   12.02	0	0	6	397	62	60	140	1025	59
   24.04	0	0	6	382	77	72	168	1025	66
   16.25	2	12	6	316	40	35	187	912	125
   18.99	0	0	6	493	77	66	150	1025	224
   21.15	0	0	6	299	105	96	104	625	279
   18.75	4	1160	7	1257	225	217	98	2785	837
   23.99	11	12009	18	2484	245	245	55	15019	12312
   35.58	0	0	0	2	2	1	23	2	0
   22.11	3	10	0	17	7	4	188	12	1
   35.58	2	3	0	19	9	7	194	103	1
   23.08	7	33	0	51	19	13	203	133	1
   34.62	7	66	0	44	24	18	188	166	1
   28.84	2	15	0	19	7	3	185	17	2
   28.85	1	2	0	18	10	8	198	102	2
   28.84	1	2	0	22	12	7	157	102	2
   43.27	1	1	0	22	12	8	203	101	2
   33.65	4	14	0	32	15	12	185	114	2
   34.61	3	12	0	30	12	9	188	112	2
   27.88	5	16	0	33	13	10	157	116	3
   36.54	2	22	2	24	10	6	175	24	3
   27.88	4	17	0	34	12	10	172	117	3
   33.65	2	14	0	38	17	9	158	114	3
   22.11	3	17	0	36	17	10	185	117	3
   34.62	1	2	0	15	5	4	190	102	3
   41.35	2	12	0	6	8	3	149	13	3
   25.96	2	3	0	22	11	7	157	103	3
   40.38	6	44	0	31	9	7	194	144	3
   37.50	4	20	0	42	17	11	199	120	4
   34.62	3	5	0	23	15	10	175	105	4
   30.77	4	37	0	12	8	3	202	39	4
   34.61	1	2	0	20	12	10	173	102	4
   36.54	3	5	0	25	14	8	203	105	4
   23.08	2	4	0	22	11	7	188	104	4
   41.35	2	3	0	25	14	7	188	103	4
   25.96	3	8	0	21	11	8	182	108	4
   36.64	2	11	0	34	16	11	198	111	4
   23.07	11	145	0	119	34	22	199	245	4
   40.38	1	2	0	23	13	8	156	102	5
   24.04	3	31	0	18	7	6	175	33	5
   47.11	4	21	0	35	14	10	203	121	5
   26.92	5	29	0	42	18	11	195	129	5
   33.65	1	2	0	21	11	8	158	102	6
   22.11	4	37	0	57	15	11	159	137	6
   25.96	4	17	0	36	14	11	196	117	6
   23.08	1	2	0	20	9	7	194	102	6
   43.27	3	22	0	10	10	6	190	23	6
   38.46	1	2	0	21	11	8	157	102	6
   41.35	4	23	0	41	13	10	159	123	7
   21.15	5	27	0	42	15	9	201	127	7
   40.38	3	21	0	30	15	7	202	121	7
   29.81	6	28	0	45	15	11	156	128	7
   25.00	3	11	0	36	17	10	195	111	7
   21.15	5	35	1	39	22	15	202	135	7
   24.03	8	38	0	53	21	15	188	138	8
   36.54	4	13	0	34	16	9	199	113	8
   38.46	3	4	0	22	12	8	188	104	8
   40.38	5	19	0	18	11	7	203	20	8
   30.76	3	13	0	38	15	11	202	113	8
   27.88	5	20	0	41	16	11	196	120	8
   25.96	4	21	0	43	17	12	191	121	8
   40.38	2	9	0	27	12	9	202	109	9
   26.92	5	18	0	28	10	7	198	118	9
   21.15	1	2	0	20	10	7	185	102	9
   22.12	6	22	0	44	24	15	203	122	9
   41.35	2	11	0	52	17	10	203	120	10
   28.84	1	2	0	22	12	6	176	102	10
   21.15	2	3	0	26	14	11	175	103	10
   23.08	5	19	0	39	14	10	159	119	11
   22.11	3	21	0	48	21	13	177	121	11
   21.15	2	5	0	23	11	9	158	105	11
   19.23	7	59	0	45	13	11	198	159	11
   23.08	3	15	0	46	18	11	202	115	12
   35.58	6	49	0	72	24	14	188	149	12
   24.04	1	2	0	23	14	8	201	106	13
   25.00	2	4	0	26	16	11	197	103	13
    8.65	7	90	0	73	18	15	194	190	13
   25.00	3	31	0	61	24	18	188	131	14
   30.77	3	20	0	32	15	11	192	120	14
   31.73	6	43	0	25	10	7	188	143	14
   22.11	2	3	0	25	17	14	190	103	14
   23.08	2	3	0	26	15	10	198	103	15
   33.65	4	17	0	38	15	11	182	117	16
   32.69	2	88	0	30	16	12	201	88	16
   32.69	3	11	0	33	15	10	198	111	17
   28.84	8	71	0	46	18	8	193	171	17
   31.73	4	18	0	40	15	11	165	118	18
   40.38	3	13	0	35	16	9	203	113	18
   26.92	4	13	0	39	20	12	188	113	18
   27.88	5	32	0	44	17	10	200	132	18
   26.92	6	18	0	49	12	10	169	118	19
   31.73	4	22	0	39	16	12	188	122	19
   21.15	7	128	0	50	18	13	194	128	19
   26.92	9	75	0	84	20	14	201	175	20
   26.92	4	19	0	48	21	15	163	119	21
   36.54	1	100	0	16	10	5	170	100	22
   20.19	5	34	0	44	22	14	199	134	22
   36.54	3	20	0	34	16	10	200	120	24
   21.15	5	31	0	81	25	16	202	131	24
   19.23	6	113	0	129	23	13	202	213	25
   24.04	7	36	0	46	25	14	199	136	25
   30.77	6	43	0	30	12	8	194	143	25
   31.73	4	35	0	65	23	16	196	135	26
   25.00	2	7	0	30	15	8	196	107	28
   26.92	2	16	0	42	17	11	159	116	28
   18.27	7	44	0	36	15	12	169	144	30
   23.08	5	27	0	41	17	13	198	127	32
   26.92	5	66	0	42	21	13	197	165	32
   27.88	4	24	0	43	14	7	202	124	34
   22.11	4	22	0	49	18	12	202	122	34
   33.65	6	114	0	45	11	9	195	114	36
   38.46	4	17	0	51	19	11	176	117	37
   21.15	3	12	0	40	19	10	202	112	39
   25.96	4	21	0	57	16	10	188	121	42
   24.04	5	23	0	39	24	16	203	123	43
   25.00	3	9	0	36	20	10	202	109	45
   27.88	6	24	0	64	33	21	188	124	49
   36.54	5	20	0	80	24	17	203	120	49
   23.08	3	14	0	54	14	10	198	114	49
   27.88	5	60	0	90	34	22	202	160	49
   11.53	3	12	0	25	9	7	196	112	50
   26.92	3	128	0	22	16	9	200	128	51
   26.92	2	95	0	42	16	9	198	95	51
   24.04	4	17	0	40	22	14	199	117	52
   46.15	1	4	0	41	24	11	193	104	53
   35.58	2	51	6	449	54	46	200	1551	56
   37.50	5	27	7	69	46	18	201	127	56
   37.50	5	31	0	47	20	15	199	131	57
   23.08	2	9	0	67	24	14	199	109	57
   27.88	7	91	0	108	22	13	194	191	61
   37.50	7	37	0	70	30	14	198	137	65
   26.92	3	20	0	83	14	9	168	120	76
   26.92	5	23	0	47	21	14	202	123	80
   40.38	4	27	0	68	18	11	200	127	84
   28.85	9	143	0	38	25	12	197	143	93
   24.04	6	63	0	49	25	13	186	163	96
   35.58	7	34	0	65	27	16	203	134	104
   31.73	4	24	0	57	37	18	203	124	104
   23.08	7	79	0	56	36	21	201	179	106
   24.03	8	41	0	62	34	19	201	141	106
   50.00	3	47	0	43	18	11	173	147	110
   16.35	6	71	0	89	20	10	203	171	115
   24.04	9	87	0	79	22	11	202	187	118
   34.61	6	83	0	83	23	15	193	183	119
   31.73	6	78	0	66	15	12	188	178	129
   35.58	5	47	0	63	27	12	201	147	129
   27.88	5	58	0	69	31	21	201	158	131
   32.69	7	94	0	50	21	16	193	194	132
   26.92	8	79	0	60	33	19	202	179	137
   16.35	11	215	0	47	31	15	201	215	140
   25.96	6	81	0	107	27	15	194	181	150
   31.73	1	5	6	486	54	45	195	1505	158
   27.88	17	297	0	95	19	13	200	397	330
   24.04	13	348	0	41	21	14	199	448	348
   27.88	0	0	0	17	1	1	48	17	1
   16.25	0	0	7	104	47	46	55	175	29
   16.35	0	0	7	182	75	75	68	225	53
    4.76	0	0	0	527	112	111	88	825	56
   14.33	1	9	6	532	73	69	160	1534	62
   17.21	0	0	8	301	89	0	100	525	64
   20.19	0	0	6	153	43	38	109	325	74
   16.59	0	0	7	211	73	70	86	425	88
   24.04	0	0	6	582	90	80	137	1525	106
   18.27	2	12	7	561	84	73	202	1512	139
   34.62	4	202	31	215	48	39	119	700	153
   37.50	0	0	6	579	96	83	182	1525	170
   21.15	0	0	6	591	102	93	185	1525	182
   22.12	1	40	6	573	82	66	169	1565	202
   22.12	0	0	7	606	113	88	153	1528	308
   20.19	0	0	7	115	37	37	87	225	35
   20.19	0	0	7	108	36	35	92	225	35
   12.40	0	0	8	188	39	39	83	525	43
   20.19	1	2	6	503	56	48	195	1502	53
   12.02	0	0	7	189	56	54	67	425	59
   18.27	0	0	6	260	74	68	117	525	75
   33.65	2	25	28	212	41	34	118	525	77
   24.04	1	150	7	130	56	55	63	225	72
   22.12	0	0	7	137	58	56	99	225	74
   31.73	0	0	6	507	63	56	185	1525	133
   43.27	3	32	6	535	90	79	200	1532	209
   12.98	3	70	7	196	53	53	55	295	123
   24.04	3	22	6	548	92	79	201	1522	245
   27.88	1	2	0	11	4	3	183	7	2
   35.58	2	4	0	6	3	2	147	8	3
   27.88	1	3	0	12	4	2	183	8	3
   30.77	0	0	6	129	36	34	168	300	37
   16.83	0	0	6	206	46	44	98	525	43
    4.81	1	50	6	661	73	71	156	1875	43
   28.37	0	0	6	523	58	45	177	1525	43
   19.13	3	452	6	504	53	46	197	1531	44
   18.27	0	0	7	125	51	51	62	225	50
    9.52	1	5	6	879	125	122	167	1530	52
   14.42	0	0	6	374	61	57	185	1040	58
   29.81	0	0	6	500	43	40	182	1525	66
   46.15	0	0	6	297	43	38	198	825	74
   16.83	1	10	7	184	82	82	56	235	78
   15.38	0	0	6	430	38	32	157	1525	84
   12.40	2	12	6	500	51	45	201	1512	142
   31.73	1	25	6	519	66	51	171	1550	225
   21.15	0	0	6	698	120	113	159	1525	241
    9.52	0	0	6	759	89	87	156	1525	280
   24.04	0	0	6	569	89	65	137	1525	328
   50.96	0	0	0	11	2	1	134	10	1
   24.04	0	0	6	133	37	31	162	300	32
   31.73	0	0	7	142	62	61	64	225	37
   30.77	1	2	6	509	45	39	199	1527	41
    4.76	0	0	0	528	112	110	89	825	42
    4.76	0	0	0	526	110	108	88	825	52
   16.83	0	0	7	172	74	73	56	225	59
   18.99	0	0	7	170	71	70	56	225	63
    4.76	0	0	0	536	118	117	86	825	73
    4.76	0	0	0	538	119	118	89	825	82
   11.06	2	21	6	570	89	74	199	1546	157
   14.90	0	0	7	193	52	52	90	425	54
   10.58	1	25	31	253	91	88	119	525	112
    4.76	0	0	0	456	98	95	89	825	128
   15.87	5	375	7	153	60	60	54	600	175
   33.65	1	10	6	568	93	81	184	1535	208
   16.35	0	0	7	253	74	62	85	525	294
   39.42	2	188	6	546	88	80	196	1535	351
   17.55	0	0	7	121	46	46	54	225	33
   13.46	0	0	6	484	38	33	152	1525	44
   18.27	0	0	6	501	52	48	187	1500	67
   18.75	0	0	7	190	59	58	67	425	75
   17.21	1	10	7	131	43	34	97	235	103
   21.15	0	0	7	141	60	55	90	225	138
   18.27	0	0	8	143	68	68	64	225	158
   17.26	0	0	7	283	105	102	68	425	163
   15.29	0	0	6	507	50	46	149	1525	170
   13.46	0	0	6	480	44	40	189	1500	28
   12.02	0	0	7	114	41	39	80	225	31
   13.46	1	13	6	479	45	41	189	1513	31
   17.26	0	0	7	110	34	32	88	225	37
   16.25	0	0	9	115	38	36	98	225	42
   18.75	0	0	7	119	34	33	82	225	46
   18.27	0	0	6	372	49	42	196	1000	111
   23.08	0	0	0	1	1	1	47	8	1
   10.58	0	0	0	13	4	2	83	10	1
   40.38	0	0	0	1	1	1	0	2	1
   24.04	0	0	0	3	2	1	104	2	1
   18.27	3	26	6	555	80	72	184	1526	177
   47.12	2	11	0	7	5	2	191	14	1
   28.85	0	0	0	3	2	1	107	2	1
   20.19	1	1	0	15	9	3	192	8	7
   33.65	0	0	0	13	3	1	165	4	11
    4.76	0	0	0	454	100	99	88	825	84
   16.35	0	0	6	484	43	37	183	1525	38
   16.35	0	0	6	486	45	39	183	1525	43
   16.35	0	0	6	487	44	39	183	1525	47
   16.35	1	229	6	491	42	36	183	1754	48
   16.35	0	0	6	484	43	38	183	1525	52
   16.35	2	11	6	509	55	49	189	1511	66
   16.35	1	5	6	495	60	53	189	1505	68
   16.35	0	0	6	488	47	40	184	1525	73
   16.35	0	0	6	481	41	35	183	1525	90
   16.35	1	10	6	499	43	37	183	1535	191
    7.21	0	0	6	333	41	38	152	925	19
    9.13	3	11	6	330	50	46	179	911	46
   15.29	0	0	6	337	47	43	144	925	47
    7.60	0	0	6	314	39	36	150	925	68
   11.06	1	3	6	316	51	47	180	903	77
    9.13	2	15	6	360	68	65	186	915	97
    8.65	1	9	6	315	50	45	187	909	97
    8.65	0	0	6	386	80	74	184	925	116
   15.34	0	0	6	418	60	54	151	925	149
    9.62	1	16	6	465	108	98	187	916	462
    9.52	2	25	6	462	126	102	178	850	821
    7.69	2	75	7	72	39	38	82	150	63
   13.94	1	25	6	545	59	54	176	1550	201
   46.15	0	0	6	143	49	38	163	300	67
   17.26	0	0	7	150	45	42	95	225	92
   22.12	0	0	6	224	61	58	118	525	146
   19.23	0	0	6	313	73	64	138	1026	174
   17.26	0	0	7	112	40	34	94	225	20
   21.88	0	0	7	116	48	44	98	225	22
   17.55	0	0	6	97	31	29	108	225	22
   17.79	0	0	6	111	38	35	108	225	23
   18.75	0	0	7	102	41	35	99	225	26
   17.79	0	0	7	109	37	35	87	225	27
   18.51	1	25	6	104	37	34	110	250	28
   34.62	0	0	6	125	37	36	156	300	28
   18.75	0	0	7	119	40	36	93	225	29
   17.79	0	0	6	103	39	37	100	225	30
   17.55	0	0	7	109	43	39	99	225	32
   23.08	0	0	6	107	43	38	116	225	32
   22.84	0	0	6	105	39	36	110	225	36
   19.71	0	0	7	126	54	53	66	225	37
   18.51	0	0	7	105	33	31	81	225	38
   20.19	0	0	6	153	35	33	110	225	40
   25.96	0	0	6	194	41	37	116	525	40
   20.19	0	0	6	110	45	41	98	225	58
   18.22	0	0	7	102	40	36	100	225	62
   18.99	0	0	6	103	43	40	100	224	70
   16.35	0	0	6	201	44	39	135	380	90
   22.12	0	0	6	189	58	50	109	325	124
   18.27	0	0	6	220	37	29	160	525	202
    6.63	1	50	6	622	56	50	157	1875	54
    6.63	1	50	6	782	76	70	143	1575	290
   23.08	0	0	5	128	34	30	148	325	26
   26.92	0	0	6	266	32	26	134	864	38
   15.38	0	0	7	121	52	51	62	225	43
   15.87	3	350	7	638	207	196	100	1075	543
   22.07	0	0	7	155	54	50	95	225	77
    4.76	0	0	7	298	65	64	68	625	42
    4.76	0	0	7	356	89	88	75	825	43
    4.76	0	0	7	350	74	73	81	825	45
    4.76	0	0	7	310	75	75	68	625	48
    4.76	0	0	7	369	81	78	81	825	68
    6.68	0	0	7	369	98	95	75	825	105
    4.76	0	0	7	452	103	102	86	825	136
    4.76	0	0	7	453	104	102	86	827	151
   21.15	0	0	7	112	39	37	79	225	31
   22.12	0	0	7	188	47	44	75	525	39
   22.12	0	0	7	145	49	42	79	325	85
   14.42	5	160	7	233	85	80	65	385	217
   30.77	0	0	7	104	38	38	56	150	27
   28.85	0	0	7	108	40	40	56	150	40
   12.50	0	0	7	97	34	34	53	150	41
   12.98	0	0	7	111	43	43	56	150	55
   18.27	3	40	7	117	37	37	54	190	79
   14.18	0	0	7	99	36	36	56	150	92
   20.19	1	100	7	134	41	41	56	250	120
   11.44	0	0	6	914	178	145	166	2025	407
   12.40	1	50	6	939	191	167	165	2075	427
   12.40	2	144	6	935	189	165	193	2144	453
   13.37	1	13	8	1184	281	196	194	2013	1147
   13.94	0	0	6	786	119	111	158	2025	80
   14.33	0	0	6	887	98	93	142	2016	165
   13.94	1	50	6	869	111	102	166	2075	179
   12.98	0	0	6	828	128	115	166	2018	206
   12.98	0	0	7	796	118	105	134	2025	120
   12.40	0	0	6	818	100	91	142	2088	180
   23.08	0	0	7	412	119	117	73	1048	143
   25.96	0	0	6	698	123	106	156	853	673
   17.31	0	0	8	350	92	92	62	880	90
   24.04	0	0	7	153	67	65	61	207	147
   19.23	0	0	6	541	151	147	134	1014	208
   17.31	0	0	6	542	182	177	160	800	253
   17.31	0	0	6	546	183	179	157	800	257
   17.31	0	0	7	280	92	89	97	600	70
   17.31	0	0	7	308	108	108	62	646	124
   17.31	0	0	6	434	117	111	108	798	136
   17.31	0	0	6	632	187	175	150	1061	266
   17.31	0	0	6	630	178	169	150	1057	342
   25.96	0	0	6	697	136	124	116	808	473
   17.31	0	0	7	627	179	171	135	1006	532
   14.42	0	0	6	422	81	77	97	756	94
   14.42	0	0	9	407	91	90	83	540	119
   14.42	0	0	6	560	169	166	101	756	169
   14.38	1	4	0	26	14	7	160	804	0
   16.30	1	4	0	158	29	20	159	504	11
   15.34	1	4	0	171	34	20	159	504	43
   17.31	0	0	7	119	61	60	82	150	47
   14.90	0	0	6	232	65	61	111	640	62
   17.26	1	4	6	415	88	80	161	954	75
    9.62	0	0	7	111	59	59	87	150	77
   17.26	0	0	6	257	86	84	104	452	94
   22.07	2	4	7	471	102	96	140	1154	209
   19.18	1	4	7	345	69	62	163	796	248
   22.07	0	0	7	611	189	178	140	1020	408
   23.99	0	0	1	496	87	82	105	906	158
   17.31	2	154	6	208	68	66	102	327	132
    9.62	0	0	7	514	109	107	93	1208	89
   21.15	0	0	7	347	70	67	91	1097	90
   11.54	0	0	6	500	117	112	161	847	148
   24.04	0	0	6	600	124	116	114	657	617
   24.04	0	0	9	569	137	137	61	780	627
   24.04	1	56	8	514	156	145	162	856	831
   17.31	0	0	7	534	56	54	92	1581	31
    9.62	0	0	6	290	97	93	151	420	103
    9.62	1	150	11	340	96	86	129	420	180
    9.62	0	0	6	238	97	87	149	420	212
    9.62	0	0	6	286	89	79	142	360	292
    9.62	4	185	6	308	98	86	164	475	349
   11.54	0	0	0	7	5	3	139	25	5
   11.54	0	0	6	231	52	50	104	520	45
   11.54	1	190	7	232	80	77	77	490	61
   11.54	0	0	6	127	70	57	157	122	67
   19.23	1	26	6	110	52	47	152	170	70
   11.54	0	0	6	197	71	63	160	220	73
   11.54	0	0	7	271	86	78	133	430	80
   19.23	0	0	6	160	68	63	138	368	86
   11.54	0	0	7	187	66	65	94	336	91
   11.54	0	0	6	239	89	79	160	325	106
   11.54	0	0	6	316	65	57	105	592	109
   11.54	1	120	6	300	93	85	161	420	166
   13.46	1	15	6	320	109	95	131	477	188
   11.54	0	0	8	270	116	111	85	486	192
   11.54	0	0	7	292	95	84	84	483	307
   11.54	0	0	7	400	166	150	60	644	413
    9.62	1	25	6	125	55	50	156	145	45
   11.54	0	0	0	26	19	17	150	100	22
   14.42	0	0	0	6	2	2	122	6	2
   13.46	1	160	7	122	47	47	98	400	88
   19.23	0	0	6	318	115	104	136	400	208
   14.42	0	0	7	205	64	62	94	268	36
    9.62	0	0	7	219	59	55	86	460	67
   13.46	1	58	8	449	167	165	63	696	356
   14.42	0	0	11	505	91	85	115	1180	50
   25.96	0	0	7	159	55	46	132	481	62
   14.42	0	0	7	190	56	53	95	542	72
   14.42	0	0	6	247	79	72	139	450	189
   14.42	0	0	6	487	96	83	160	1220	271
   16.35	1	35	9	552	165	165	62	743	412
   11.54	0	0	6	268	64	56	147	477	127
   11.54	0	0	7	188	64	60	95	301	151
   11.54	0	0	7	466	134	127	87	908	166
   14.42	0	0	6	268	70	65	115	480	171
   16.83	0	0	7	180	67	66	78	350	44
   10.58	1	25	7	148	62	60	76	185	69
   14.42	0	0	6	552	121	114	106	900	292
   15.38	0	0	6	913	177	172	115	1600	339
   18.27	0	0	7	1446	210	209	56	2544	491
   16.35	1	30	7	1178	191	173	83	2300	840
   18.27	2	2200	0	2292	272	260	161	6700	2627
   21.15	0	0	9	4120	394	381	120	8000	3596
   37.50	1	266	6	1039	145	141	137	1466	168
    9.62	1	836	7	1004	199	197	56	1592	245
   17.31	0	0	10	1264	210	169	99	1748	1333
   17.31	0	0	0	588	49	47	87	1300	75
   16.35	2	1525	12	1079	156	152	92	2434	211
   19.23	0	0	12	1277	208	199	82	1836	713
   18.27	0	0	7	1883	268	268	55	2718	776
   18.27	2	3281	10	2901	309	303	90	4541	1248
   19.23	1	10	6	372	96	83	157	810	233
   11.54	0	0	7	186	51	47	83	558	25
   11.54	0	0	7	227	53	51	98	528	29
   11.54	0	0	6	201	57	53	135	490	36
   11.54	0	0	6	191	48	44	157	475	41
   11.54	0	0	6	199	62	58	141	475	44
   14.42	0	0	7	188	58	54	90	500	51
   11.54	0	0	7	173	50	47	80	504	56
   11.54	0	0	7	194	51	51	55	518	59
   11.54	0	0	7	189	51	51	55	518	62
   11.54	0	0	7	192	55	48	90	502	62
   11.54	0	0	6	240	62	58	131	490	107
   14.42	0	0	7	345	88	83	98	792	118
